date,store_id,item_id,sales,promotion,holiday
2023-01-03,3,B,36,0,0
2023-01-04,3,B,35,0,0
2023-01-05,3,B,38,0,0
2023-01-06,3,B,33,0,0
2023-01-07,3,B,48,0,0
2023-01-08,3,B,42,0,0
2023-01-09,3,B,38,0,0
2023-01-10,3,B,32,0,0
2023-01-11,3,B,18,0,0
2023-01-12,3,B,35,0,0
2023-01-13,3,B,32,0,0
2023-01-14,3,B,63,1,0
2023-01-15,3,B,38,0,0
2023-01-16,3,B,36,0,0
2023-01-17,3,B,27,0,0
2023-01-18,3,B,53,1,0
2023-01-19,3,B,33,0,0
2023-01-20,3,B,36,0,0
2023-01-21,3,B,65,1,0
2023-01-22,3,B,71,1,0
2023-01-23,3,B,35,0,0
2023-01-24,3,B,33,0,0
2023-01-25,3,B,21,0,0
2023-01-26,3,B,39,0,0
2023-01-27,3,B,25,0,0
2023-01-28,3,B,36,0,0
2023-01-29,3,B,47,0,0
2023-01-30,3,B,33,0,0
2023-01-31,3,B,42,1,0
2023-02-01,3,B,30,0,0
2023-02-02,3,B,39,0,0
2023-02-03,3,B,34,0,0
2023-02-04,3,B,43,0,0
2023-02-05,3,B,40,0,0
2023-02-06,3,B,54,1,0
2023-02-07,3,B,33,0,0
2023-02-08,3,B,36,0,0
2023-02-09,3,B,29,0,0
2023-02-10,3,B,44,0,0
2023-02-11,3,B,50,0,0
2023-02-12,3,B,44,0,0
2023-02-13,3,B,35,0,0
2023-02-14,3,B,30,0,0
2023-02-15,3,B,54,1,0
2023-02-16,3,B,23,0,0
2023-02-17,3,B,42,0,0
2023-02-18,3,B,69,1,0
2023-02-19,3,B,39,0,0
2023-02-20,3,B,42,0,0
2023-02-21,3,B,43,0,0
2023-02-22,3,B,35,0,0
2023-02-23,3,B,29,0,0
2023-02-24,3,B,34,0,0
2023-02-25,3,B,69,1,0
2023-02-26,3,B,45,0,0
2023-02-27,3,B,46,1,0
2023-02-28,3,B,36,0,0
2023-03-01,3,B,56,1,0
2023-03-02,3,B,28,0,0
2023-03-03,3,B,28,0,0
2023-03-04,3,B,41,0,0
2023-03-05,3,B,43,0,0
2023-03-06,3,B,38,0,0
2023-03-07,3,B,39,0,0
2023-03-08,3,B,47,1,0
2023-03-09,3,B,35,0,0
2023-03-10,3,B,39,0,0
2023-03-11,3,B,55,0,0
2023-03-12,3,B,67,1,0
2023-03-13,3,B,35,0,0
2023-03-14,3,B,36,0,0
2023-03-15,3,B,32,0,0
2023-03-16,3,B,34,0,0
2023-03-17,3,B,24,0,0
2023-03-18,3,B,41,0,0
2023-03-19,3,B,47,0,0
2023-03-20,3,B,29,0,0
2023-03-21,3,B,38,0,0
2023-03-22,3,B,25,0,0
2023-03-23,3,B,38,0,0
2023-03-24,3,B,38,0,0
2023-03-25,3,B,55,0,0
2023-03-26,3,B,43,0,0
2023-03-27,3,B,34,0,0
2023-03-28,3,B,42,0,0
2023-03-29,3,B,41,0,0
2023-03-30,3,B,57,1,0
2023-03-31,3,B,36,0,0
2023-04-01,3,B,75,1,0
2023-04-02,3,B,58,0,0
2023-04-03,3,B,37,0,0
2023-04-04,3,B,52,1,0
2023-04-05,3,B,38,0,0
2023-04-06,3,B,35,0,0
2023-04-07,3,B,33,0,0
2023-04-08,3,B,49,0,0
2023-04-09,3,B,42,0,0
2023-04-10,3,B,55,1,0
2023-04-11,3,B,44,1,0
2023-04-12,3,B,43,0,0
2023-04-13,3,B,31,0,0
2023-04-14,3,B,28,0,0
2023-04-15,3,B,52,0,0
2023-04-16,3,B,53,0,0
2023-04-17,3,B,36,0,0
2023-04-18,3,B,51,1,0
2023-04-19,3,B,33,0,0
2023-04-20,3,B,36,0,0
2023-04-21,3,B,34,0,0
2023-04-22,3,B,67,1,0
2023-04-23,3,B,63,1,0
2023-04-24,3,B,29,0,0
2023-04-25,3,B,35,0,0
2023-04-26,3,B,53,1,0
2023-04-27,3,B,49,1,0
2023-04-28,3,B,32,0,0
2023-04-29,3,B,46,0,0
2023-04-30,3,B,41,0,0
2023-05-01,3,B,40,0,0
2023-05-02,3,B,37,0,0
2023-05-03,3,B,31,0,0
2023-05-04,3,B,37,0,0
2023-05-05,3,B,30,0,0
2023-05-06,3,B,49,0,0
2023-05-07,3,B,41,0,0
2023-05-08,3,B,52,1,0
2023-05-09,3,B,36,0,0
2023-05-10,3,B,43,0,0
2023-05-11,3,B,31,0,0
2023-05-12,3,B,31,0,0
2023-05-13,3,B,38,0,0
2023-05-14,3,B,55,0,0
2023-05-15,3,B,35,0,0
2023-05-16,3,B,40,0,0
2023-05-17,3,B,50,1,0
2023-05-18,3,B,33,0,0
2023-05-19,3,B,53,1,0
2023-05-20,3,B,46,0,0
2023-05-21,3,B,49,0,0
2023-05-22,3,B,53,1,0
2023-05-23,3,B,33,0,0
2023-05-24,3,B,45,0,0
2023-05-25,3,B,31,0,0
2023-05-26,3,B,31,0,0
2023-05-27,3,B,42,0,0
2023-05-28,3,B,50,0,0
2023-05-29,3,B,37,0,0
2023-05-30,3,B,34,0,0
2023-05-31,3,B,31,0,0
2023-06-01,3,B,36,0,0
2023-06-02,3,B,40,0,0
2023-06-03,3,B,54,0,0
2023-06-04,3,B,43,0,0
2023-06-05,3,B,52,1,0
2023-06-06,3,B,38,0,0
2023-06-07,3,B,33,0,0
2023-06-08,3,B,29,0,0
2023-06-09,3,B,53,1,0
2023-06-10,3,B,40,0,0
2023-06-11,3,B,51,0,0
2023-06-12,3,B,34,0,0
2023-06-13,3,B,35,0,0
2023-06-14,3,B,50,1,0
2023-06-15,3,B,35,0,0
2023-06-16,3,B,42,0,0
2023-06-17,3,B,52,0,0
2023-06-18,3,B,41,0,0
2023-06-19,3,B,22,0,0
2023-06-20,3,B,35,0,0
2023-06-21,3,B,34,0,0
2023-06-22,3,B,34,0,0
2023-06-23,3,B,33,0,0
2023-06-24,3,B,41,0,0
2023-06-25,3,B,58,0,0
2023-06-26,3,B,45,0,0
2023-06-27,3,B,34,0,0
2023-06-28,3,B,36,0,0
2023-06-29,3,B,41,0,0
2023-06-30,3,B,36,0,0
2023-07-01,3,B,68,1,0
2023-07-02,3,B,40,0,0
2023-07-03,3,B,36,0,0
2023-07-04,3,B,48,1,0
2023-07-05,3,B,42,0,0
2023-07-06,3,B,36,0,0
2023-07-07,3,B,39,0,0
2023-07-08,3,B,45,0,0
2023-07-09,3,B,51,0,0
2023-07-10,3,B,33,0,0
2023-07-11,3,B,56,1,0
2023-07-12,3,B,34,0,0
2023-07-13,3,B,35,0,0
2023-07-14,3,B,41,0,0
2023-07-15,3,B,43,0,0
2023-07-16,3,B,49,0,0
2023-07-17,3,B,43,0,0
2023-07-18,3,B,41,0,0
2023-07-19,3,B,33,0,0
2023-07-20,3,B,57,1,0
2023-07-21,3,B,28,0,0
2023-07-22,3,B,52,0,0
2023-07-23,3,B,60,0,0
2023-07-24,3,B,38,0,0
2023-07-25,3,B,43,0,0
2023-07-26,3,B,48,1,0
2023-07-27,3,B,31,0,0
2023-07-28,3,B,35,0,0
2023-07-29,3,B,47,0,0
2023-07-30,3,B,73,1,0
2023-07-31,3,B,33,0,0
2023-08-01,3,B,55,1,0
2023-08-02,3,B,41,0,0
2023-08-03,3,B,39,0,0
2023-08-04,3,B,35,0,0
2023-08-05,3,B,51,0,0
2023-08-06,3,B,46,0,0
2023-08-07,3,B,37,0,0
2023-08-08,3,B,41,0,0
2023-08-09,3,B,54,1,0
2023-08-10,3,B,30,0,0
2023-08-11,3,B,55,1,0
2023-08-12,3,B,52,0,0
2023-08-13,3,B,53,0,0
2023-08-14,3,B,31,0,0
2023-08-15,3,B,40,0,0
2023-08-16,3,B,35,0,0
2023-08-17,3,B,44,0,0
2023-08-18,3,B,49,1,0
2023-08-19,3,B,51,0,0
2023-08-20,3,B,46,0,0
2023-08-21,3,B,34,0,0
2023-08-22,3,B,42,0,0
2023-08-23,3,B,42,0,0
2023-08-24,3,B,46,1,0
2023-08-25,3,B,42,0,0
2023-08-26,3,B,48,0,0
2023-08-27,3,B,72,1,0
2023-08-28,3,B,31,0,0
2023-08-29,3,B,40,0,0
2023-08-30,3,B,48,0,0
2023-08-31,3,B,34,0,0
2023-09-01,3,B,62,1,0
2023-09-02,3,B,72,1,0
2023-09-03,3,B,46,0,0
2023-09-04,3,B,49,1,0
2023-09-05,3,B,44,0,0
2023-09-06,3,B,38,0,0
2023-09-07,3,B,35,0,0
2023-09-08,3,B,36,0,0
2023-09-09,3,B,52,0,0
2023-09-10,3,B,46,0,0
2023-09-11,3,B,51,1,0
2023-09-12,3,B,37,0,0
2023-09-13,3,B,36,0,0
2023-09-14,3,B,55,1,0
2023-09-15,3,B,35,0,0
2023-09-16,3,B,55,0,0
2023-09-17,3,B,62,0,0
2023-09-18,3,B,32,0,0
2023-09-19,3,B,27,0,0
2023-09-20,3,B,36,0,0
2023-09-21,3,B,27,0,0
2023-09-22,3,B,30,0,0
2023-09-23,3,B,46,0,0
2023-09-24,3,B,52,0,0
2023-09-25,3,B,36,0,0
2023-09-26,3,B,26,0,0
2023-09-27,3,B,36,0,0
2023-09-28,3,B,36,0,0
2023-09-29,3,B,37,0,0
2023-09-30,3,B,54,0,0
2023-10-01,3,B,78,1,0
2023-10-02,3,B,38,0,0
2023-10-03,3,B,48,0,0
2023-10-04,3,B,49,1,0
2023-10-05,3,B,54,1,0
2023-10-06,3,B,56,1,0
2023-10-07,3,B,49,0,0
2023-10-08,3,B,42,0,0
2023-10-09,3,B,28,0,0
2023-10-10,3,B,57,1,0
2023-10-11,3,B,30,0,0
2023-10-12,3,B,34,0,0
2023-10-13,3,B,38,0,0
2023-10-14,3,B,43,0,0
2023-10-15,3,B,51,0,0
2023-10-16,3,B,34,0,0
2023-10-17,3,B,36,0,0
2023-10-18,3,B,40,0,0
2023-10-19,3,B,37,0,0
2023-10-20,3,B,39,0,0
2023-10-21,3,B,52,0,0
2023-10-22,3,B,49,0,0
2023-10-23,3,B,40,0,0
2023-10-24,3,B,34,0,0
2023-10-25,3,B,40,0,0
2023-10-26,3,B,37,0,0
2023-10-27,3,B,44,0,0
2023-10-28,3,B,50,0,0
2023-10-29,3,B,72,1,0
2023-10-30,3,B,41,0,0
2023-10-31,3,B,45,0,0
2023-11-01,3,B,55,1,0
2023-11-02,3,B,35,0,0
2023-11-03,3,B,25,0,0
2023-11-04,3,B,50,0,0
2023-11-05,3,B,48,0,0
2023-11-06,3,B,41,0,0
2023-11-07,3,B,41,0,0
2023-11-08,3,B,31,0,0
2023-11-09,3,B,43,0,0
2023-11-10,3,B,34,0,0
2023-11-11,3,B,47,0,0
2023-11-12,3,B,64,1,0
2023-11-13,3,B,59,1,0
2023-11-14,3,B,33,0,0
2023-11-15,3,B,35,0,0
2023-11-16,3,B,32,0,0
2023-11-17,3,B,43,0,0
2023-11-18,3,B,48,0,0
2023-11-19,3,B,69,1,0
2023-11-20,3,B,32,0,0
2023-11-21,3,B,42,0,0
2023-11-22,3,B,34,0,0
2023-11-23,3,B,36,0,0
2023-11-24,3,B,39,0,0
2023-11-25,3,B,49,0,0
2023-11-26,3,B,41,0,0
2023-11-27,3,B,42,0,0
2023-11-28,3,B,37,0,0
2023-11-29,3,B,40,0,0
2023-11-30,3,B,62,1,0
2023-12-01,3,B,28,0,0
2023-12-02,3,B,54,0,0
2023-12-03,3,B,63,0,0
2023-12-04,3,B,41,0,0
2023-12-05,3,B,45,0,0
2023-12-06,3,B,43,0,0
2023-12-07,3,B,42,0,0
2023-12-08,3,B,44,0,0
2023-12-09,3,B,56,0,0
2023-12-10,3,B,57,0,0
2023-12-11,3,B,33,0,0
2023-12-12,3,B,44,0,0
2023-12-13,3,B,37,0,0
2023-12-14,3,B,65,1,0
2023-12-15,3,B,41,0,0
2023-12-16,3,B,45,0,0
2023-12-17,3,B,58,0,0
2023-12-18,3,B,35,0,0
2023-12-19,3,B,37,0,0
2023-12-20,3,B,47,0,0
2023-12-21,3,B,40,0,0
2023-12-22,3,B,37,0,0
2023-12-23,3,B,50,0,0
2023-12-24,3,B,75,1,0
2023-12-25,3,B,83,0,1
2023-12-26,3,B,57,1,0
2023-12-27,3,B,39,0,0
2023-12-28,3,B,42,0,0
2023-12-29,3,B,41,0,0
2023-12-30,3,B,48,0,0
2023-12-31,3,B,55,0,0
2023-01-01,3,C,95,0,1
2023-01-02,3,C,53,1,0
2023-01-03,3,C,36,0,0
2023-01-04,3,C,57,1,0
2023-01-05,3,C,33,0,0
2023-01-06,3,C,37,0,0
2023-01-07,3,C,41,0,0
2023-01-08,3,C,39,0,0
2023-01-09,3,C,37,0,0
2023-01-10,3,C,28,0,0
2023-01-11,3,C,32,0,0
2023-01-12,3,C,27,0,0
2023-01-13,3,C,26,0,0
2023-01-14,3,C,40,0,0
2023-01-15,3,C,51,0,0
2023-01-16,3,C,43,0,0
2023-01-17,3,C,37,0,0
2023-01-18,3,C,36,0,0
2023-01-19,3,C,42,0,0
2023-01-20,3,C,51,1,0
2023-01-21,3,C,44,0,0
2023-01-22,3,C,49,0,0
2023-01-23,3,C,49,1,0
2023-01-24,3,C,39,0,0
2023-01-25,3,C,39,0,0
2023-01-26,3,C,58,1,0
2023-01-27,3,C,48,1,0
2023-01-28,3,C,44,0,0
2023-01-29,3,C,48,0,0
2023-01-30,3,C,46,0,0
2023-01-31,3,C,34,0,0
2023-02-01,3,C,25,0,0
2023-02-02,3,C,38,0,0
2023-02-03,3,C,25,0,0
2023-02-04,3,C,77,1,0
2023-02-05,3,C,48,0,0
2023-02-06,3,C,37,0,0
2023-02-07,3,C,34,0,0
2023-02-08,3,C,48,1,0
2023-02-09,3,C,37,0,0
2023-02-10,3,C,28,0,0
2023-02-11,3,C,63,1,0
2023-02-12,3,C,49,0,0
2023-02-13,3,C,49,1,0
2023-02-14,3,C,36,0,0
2023-02-15,3,C,36,0,0
2023-02-16,3,C,34,0,0
2023-02-17,3,C,34,0,0
2023-02-18,3,C,71,1,0
2023-02-19,3,C,71,1,0
2023-02-20,3,C,47,1,0
2023-02-21,3,C,32,0,0
2023-02-22,3,C,46,0,0
2023-02-23,3,C,50,1,0
2023-02-24,3,C,31,0,0
2023-02-25,3,C,49,0,0
2023-02-26,3,C,45,0,0
2023-02-27,3,C,26,0,0
2023-02-28,3,C,41,0,0
2023-03-01,3,C,30,0,0
2023-03-02,3,C,26,0,0
2023-03-03,3,C,36,0,0
2023-03-04,3,C,41,0,0
2023-03-05,3,C,63,1,0
2023-03-06,3,C,37,0,0
2023-03-07,3,C,53,1,0
2023-03-08,3,C,37,0,0
2023-03-09,3,C,33,0,0
2023-03-10,3,C,40,0,0
2023-03-11,3,C,49,0,0
2023-03-12,3,C,50,0,0
2023-03-13,3,C,45,1,0
2023-03-14,3,C,40,0,0
2023-03-15,3,C,41,0,0
2023-03-16,3,C,33,0,0
2023-03-17,3,C,29,0,0
2023-03-18,3,C,37,0,0
2023-03-19,3,C,42,0,0
2023-03-20,3,C,35,0,0
2023-03-21,3,C,53,1,0
2023-03-22,3,C,48,1,0
2023-03-23,3,C,29,0,0
2023-03-24,3,C,46,0,0
2023-03-25,3,C,74,1,0
2023-03-26,3,C,51,0,0
2023-03-27,3,C,38,0,0
2023-03-28,3,C,34,0,0
2023-03-29,3,C,58,1,0
2023-03-30,3,C,34,0,0
2023-03-31,3,C,30,0,0
2023-04-01,3,C,41,0,0
2023-04-02,3,C,44,0,0
2023-04-03,3,C,31,0,0
2023-04-04,3,C,37,0,0
2023-04-05,3,C,23,0,0
2023-04-06,3,C,39,0,0
2023-04-07,3,C,52,1,0
2023-04-08,3,C,42,0,0
2023-04-09,3,C,45,0,0
2023-04-10,3,C,34,0,0
2023-04-11,3,C,58,1,0
2023-04-12,3,C,60,1,0
2023-04-13,3,C,37,0,0
2023-04-14,3,C,41,0,0
2023-04-15,3,C,72,1,0
2023-04-16,3,C,48,0,0
2023-04-17,3,C,53,1,0
2023-04-18,3,C,37,0,0
2023-04-19,3,C,36,0,0
2023-04-20,3,C,36,0,0
2023-04-21,3,C,40,0,0
2023-04-22,3,C,40,0,0
2023-04-23,3,C,75,1,0
2023-04-24,3,C,39,0,0
2023-04-25,3,C,26,0,0
2023-04-26,3,C,35,0,0
2023-04-27,3,C,47,1,0
2023-04-28,3,C,35,0,0
2023-04-29,3,C,53,0,0
2023-04-30,3,C,40,0,0
2023-05-01,3,C,33,0,0
2023-05-02,3,C,31,0,0
2023-05-03,3,C,34,0,0
2023-05-04,3,C,37,0,0
2023-05-05,3,C,26,0,0
2023-05-06,3,C,49,0,0
2023-05-07,3,C,55,0,0
2023-05-08,3,C,41,0,0
2023-05-09,3,C,53,1,0
2023-05-10,3,C,33,0,0
2023-05-11,3,C,44,0,0
2023-05-12,3,C,54,1,0
2023-05-13,3,C,82,1,0
2023-05-14,3,C,46,0,0
2023-05-15,3,C,34,0,0
2023-05-16,3,C,31,0,0
2023-05-17,3,C,40,0,0
2023-05-18,3,C,37,0,0
2023-05-19,3,C,55,1,0
2023-05-20,3,C,55,0,0
2023-05-21,3,C,48,0,0
2023-05-22,3,C,60,1,0
2023-05-23,3,C,38,0,0
2023-05-24,3,C,39,0,0
2023-05-25,3,C,30,0,0
2023-05-26,3,C,24,0,0
2023-05-27,3,C,73,1,0
2023-05-28,3,C,71,1,0
2023-05-29,3,C,36,0,0
2023-05-30,3,C,58,1,0
2023-05-31,3,C,30,0,0
2023-06-01,3,C,27,0,0
2023-06-02,3,C,27,0,0
2023-06-03,3,C,71,1,0
2023-06-04,3,C,56,0,0
2023-06-05,3,C,31,0,0
2023-06-06,3,C,50,1,0
2023-06-07,3,C,36,0,0
2023-06-08,3,C,35,0,0
2023-06-09,3,C,59,1,0
2023-06-10,3,C,50,0,0
2023-06-11,3,C,42,0,0
2023-06-12,3,C,37,0,0
2023-06-13,3,C,29,0,0
2023-06-14,3,C,37,0,0
2023-06-15,3,C,30,0,0
2023-06-16,3,C,41,0,0
2023-06-17,3,C,71,1,0
2023-06-18,3,C,71,1,0
2023-06-19,3,C,41,0,0
2023-06-20,3,C,30,0,0
2023-06-21,3,C,42,0,0
2023-06-22,3,C,31,0,0
2023-06-23,3,C,25,0,0
2023-06-24,3,C,51,0,0
2023-06-25,3,C,54,0,0
2023-06-26,3,C,57,1,0
2023-06-27,3,C,41,0,0
2023-06-28,3,C,46,0,0
2023-06-29,3,C,56,1,0
2023-06-30,3,C,43,0,0
2023-07-01,3,C,53,0,0
2023-07-02,3,C,74,1,0
2023-07-03,3,C,42,0,0
2023-07-04,3,C,33,0,0
2023-07-05,3,C,46,0,0
2023-07-06,3,C,58,1,0
2023-07-07,3,C,37,0,0
2023-07-08,3,C,43,0,0
2023-07-09,3,C,48,0,0
2023-07-10,3,C,35,0,0
2023-07-11,3,C,33,0,0
2023-07-12,3,C,38,0,0
2023-07-13,3,C,35,0,0
2023-07-14,3,C,38,0,0
2023-07-15,3,C,50,0,0
2023-07-16,3,C,51,0,0
2023-07-17,3,C,40,0,0
2023-07-18,3,C,44,0,0
2023-07-19,3,C,34,0,0
2023-07-20,3,C,38,0,0
2023-07-21,3,C,36,0,0
2023-07-22,3,C,45,0,0
2023-07-23,3,C,49,0,0
2023-07-24,3,C,42,0,0
2023-07-25,3,C,57,1,0
2023-07-26,3,C,38,0,0
2023-07-27,3,C,35,0,0
2023-07-28,3,C,36,0,0
2023-07-29,3,C,46,0,0
2023-07-30,3,C,46,0,0
2023-07-31,3,C,42,0,0
2023-08-01,3,C,36,0,0
2023-08-02,3,C,37,0,0
2023-08-03,3,C,36,0,0
2023-08-04,3,C,53,1,0
2023-08-05,3,C,42,0,0
2023-08-06,3,C,55,0,0
2023-08-07,3,C,19,0,0
2023-08-08,3,C,38,0,0
2023-08-09,3,C,27,0,0
2023-08-10,3,C,37,0,0
2023-08-11,3,C,34,0,0
2023-08-12,3,C,54,0,0
2023-08-13,3,C,51,0,0
2023-08-14,3,C,33,0,0
2023-08-15,3,C,38,0,0
2023-08-16,3,C,36,0,0
2023-08-17,3,C,34,0,0
2023-08-18,3,C,43,0,0
2023-08-19,3,C,42,0,0
2023-08-20,3,C,79,1,0
2023-08-21,3,C,37,0,0
2023-08-22,3,C,33,0,0
2023-08-23,3,C,39,0,0
2023-08-24,3,C,44,0,0
2023-08-25,3,C,32,0,0
2023-08-26,3,C,55,0,0
2023-08-27,3,C,46,0,0
2023-08-28,3,C,44,0,0
2023-08-29,3,C,37,0,0
2023-08-30,3,C,37,0,0
2023-08-31,3,C,55,1,0
2023-09-01,3,C,39,0,0
2023-09-02,3,C,50,0,0
2023-09-03,3,C,50,0,0
2023-09-04,3,C,38,0,0
2023-09-05,3,C,33,0,0
2023-09-06,3,C,60,1,0
2023-09-07,3,C,41,0,0
2023-09-08,3,C,56,1,0
2023-09-09,3,C,43,0,0
2023-09-10,3,C,45,0,0
2023-09-11,3,C,42,0,0
2023-09-12,3,C,52,1,0
2023-09-13,3,C,39,0,0
2023-09-14,3,C,60,1,0
2023-09-15,3,C,56,1,0
2023-09-16,3,C,76,1,0
2023-09-17,3,C,54,0,0
2023-09-18,3,C,38,0,0
2023-09-19,3,C,35,0,0
2023-09-20,3,C,33,0,0
2023-09-21,3,C,56,1,0
2023-09-22,3,C,39,0,0
2023-09-23,3,C,63,0,0
2023-09-24,3,C,65,1,0
2023-09-25,3,C,40,0,0
2023-09-26,3,C,38,0,0
2023-09-27,3,C,38,0,0
2023-09-28,3,C,55,1,0
2023-09-29,3,C,40,0,0
2023-09-30,3,C,49,0,0
2023-10-01,3,C,77,1,0
2023-10-02,3,C,36,0,0
2023-10-03,3,C,60,1,0
2023-10-04,3,C,58,1,0
2023-10-05,3,C,50,0,0
2023-10-06,3,C,44,0,0
2023-10-07,3,C,52,0,0
2023-10-08,3,C,59,0,0
2023-10-09,3,C,36,0,0
2023-10-10,3,C,41,0,0
2023-10-11,3,C,37,0,0
2023-10-12,3,C,45,0,0
2023-10-13,3,C,55,1,0
2023-10-14,3,C,56,0,0
2023-10-15,3,C,48,0,0
2023-10-16,3,C,30,0,0
2023-10-17,3,C,41,0,0
2023-10-18,3,C,43,0,0
2023-10-19,3,C,62,1,0
2023-10-20,3,C,32,0,0
2023-10-21,3,C,52,0,0
2023-10-22,3,C,53,0,0
2023-10-23,3,C,33,0,0
2023-10-24,3,C,62,1,0
2023-10-25,3,C,42,0,0
2023-10-26,3,C,46,0,0
2023-10-27,3,C,28,0,0
2023-10-28,3,C,44,0,0
2023-10-29,3,C,48,0,0
2023-10-30,3,C,46,0,0
2023-10-31,3,C,44,0,0
2023-11-01,3,C,43,0,0
2023-11-02,3,C,43,0,0
2023-11-03,3,C,47,0,0
2023-11-04,3,C,72,1,0
2023-11-05,3,C,36,0,0
2023-11-06,3,C,44,0,0
2023-11-07,3,C,50,0,0
2023-11-08,3,C,44,0,0
2023-11-09,3,C,57,1,0
2023-11-10,3,C,46,0,0
2023-11-11,3,C,55,0,0
2023-11-12,3,C,54,0,0
2023-11-13,3,C,34,0,0
2023-11-14,3,C,38,0,0
2023-11-15,3,C,39,0,0
2023-11-16,3,C,43,0,0
2023-11-17,3,C,60,1,0
2023-11-18,3,C,50,0,0
2023-11-19,3,C,57,0,0
2023-11-20,3,C,34,0,0
2023-11-21,3,C,35,0,0
2023-11-22,3,C,60,1,0
2023-11-23,3,C,37,0,0
2023-11-24,3,C,45,0,0
2023-11-25,3,C,47,0,0
2023-11-26,3,C,48,0,0
2023-11-27,3,C,28,0,0
2023-11-28,3,C,42,0,0
2023-11-29,3,C,39,0,0
2023-11-30,3,C,34,0,0
2023-12-01,3,C,39,0,0
2023-12-02,3,C,62,0,0
2023-12-03,3,C,48,0,0
2023-12-04,3,C,58,1,0
2023-12-05,3,C,55,1,0
2023-12-06,3,C,53,1,0
2023-12-07,3,C,43,0,0
2023-12-08,3,C,52,1,0
2023-12-09,3,C,83,1,0
2023-12-10,3,C,56,0,0
2023-12-11,3,C,62,1,0
2023-12-12,3,C,39,0,0
2023-12-13,3,C,61,1,0
2023-12-14,3,C,31,0,0
2023-12-15,3,C,43,0,0
2023-12-16,3,C,56,0,0
2023-12-17,3,C,53,0,0
2023-12-18,3,C,42,0,0
2023-12-19,3,C,38,0,0
2023-12-20,3,C,48,0,0
2023-12-21,3,C,42,0,0
2023-12-22,3,C,42,0,0
2023-12-23,3,C,57,0,0
2023-12-24,3,C,54,0,0
2023-12-25,3,C,89,0,1
2023-12-26,3,C,41,0,0
2023-12-27,3,C,39,0,0
2023-12-28,3,C,39,0,0
2023-12-29,3,C,59,1,0
2023-12-30,3,C,59,0,0
2023-12-31,3,C,57,0,0
2023-01-01,3,D,91,0,1
2023-01-02,3,D,46,0,0
2023-01-03,3,D,48,1,0
2023-01-04,3,D,61,1,0
2023-01-05,3,D,49,1,0
2023-01-06,3,D,33,0,0
2023-01-07,3,D,46,0,0
2023-01-08,3,D,45,0,0
2023-01-09,3,D,42,0,0
2023-01-10,3,D,44,0,0
2023-01-11,3,D,37,0,0
2023-01-12,3,D,27,0,0
2023-01-13,3,D,42,0,0
2023-01-14,3,D,75,1,0
2023-01-15,3,D,44,0,0
2023-01-16,3,D,26,0,0
2023-01-17,3,D,26,0,0
2023-01-18,3,D,28,0,0
2023-01-19,3,D,34,0,0
2023-01-20,3,D,42,0,0
2023-01-21,3,D,50,0,0
2023-01-22,3,D,73,1,0
2023-01-23,3,D,37,0,0
2023-01-24,3,D,53,1,0
2023-01-25,3,D,35,0,0
2023-01-26,3,D,29,0,0
2023-01-27,3,D,47,1,0
2023-01-28,3,D,43,0,0
2023-01-29,3,D,43,0,0
2023-01-30,3,D,36,0,0
2023-01-31,3,D,41,0,0
2023-02-01,3,D,29,0,0
2023-02-02,3,D,33,0,0
2023-02-03,3,D,39,0,0
2023-02-04,3,D,49,0,0
2023-02-05,3,D,69,1,0
2023-02-06,3,D,36,0,0
2023-02-07,3,D,35,0,0
2023-02-08,3,D,35,0,0
2023-02-09,3,D,62,1,0
2023-02-10,3,D,28,0,0
2023-02-11,3,D,67,1,0
2023-02-12,3,D,41,0,0
2023-02-13,3,D,38,0,0
2023-02-14,3,D,53,1,0
2023-02-15,3,D,33,0,0
2023-02-16,3,D,34,0,0
2023-02-17,3,D,39,0,0
2023-02-18,3,D,57,0,0
2023-02-19,3,D,67,1,0
2023-02-20,3,D,55,1,0
2023-02-21,3,D,34,0,0
2023-02-22,3,D,43,0,0
2023-02-23,3,D,60,1,0
2023-02-24,3,D,33,0,0
2023-02-25,3,D,45,0,0
2023-02-26,3,D,40,0,0
2023-02-27,3,D,40,0,0
2023-02-28,3,D,40,0,0
2023-03-01,3,D,35,0,0
2023-03-02,3,D,39,0,0
2023-03-03,3,D,34,0,0
2023-03-04,3,D,45,0,0
2023-03-05,3,D,50,0,0
2023-03-06,3,D,31,0,0
2023-03-07,3,D,37,0,0
2023-03-08,3,D,32,0,0
2023-03-09,3,D,45,0,0
2023-03-10,3,D,35,0,0
2023-03-11,3,D,68,1,0
2023-03-12,3,D,45,0,0
2023-03-13,3,D,30,0,0
2023-03-14,3,D,29,0,0
2023-03-15,3,D,42,0,0
2023-03-16,3,D,31,0,0
2023-03-17,3,D,33,0,0
2023-03-18,3,D,46,0,0
2023-03-19,3,D,46,0,0
2023-03-20,3,D,36,0,0
2023-03-21,3,D,56,1,0
2023-03-22,3,D,60,1,0
2023-03-23,3,D,35,0,0
2023-03-24,3,D,27,0,0
2023-03-25,3,D,49,0,0
2023-03-26,3,D,69,1,0
2023-03-27,3,D,52,1,0
2023-03-28,3,D,33,0,0
2023-03-29,3,D,61,1,0
2023-03-30,3,D,35,0,0
2023-03-31,3,D,31,0,0
2023-04-01,3,D,48,0,0
2023-04-02,3,D,53,0,0
2023-04-03,3,D,30,0,0
2023-04-04,3,D,43,0,0
